waveform	[0]		[1]	
t0	24/10/2022  15:02:47,771554		24/10/2022  15:02:47,771554	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
24/10/2022  15:02:47,771554	2,386935E-1	24/10/2022  15:02:47,771554	-1,507538E-4
24/10/2022  15:02:47,771554	2,386935E-1	24/10/2022  15:02:47,771554	-2,010050E-4
24/10/2022  15:02:47,771555	2,386935E-1	24/10/2022  15:02:47,771555	-1,306533E-4
24/10/2022  15:02:47,771555	2,386935E-1	24/10/2022  15:02:47,771555	-2,412060E-4
24/10/2022  15:02:47,771556	2,386935E-1	24/10/2022  15:02:47,771556	-1,206030E-4
24/10/2022  15:02:47,771556	2,386935E-1	24/10/2022  15:02:47,771556	-2,010050E-4
24/10/2022  15:02:47,771556	2,386935E-1	24/10/2022  15:02:47,771556	-9,045226E-5
24/10/2022  15:02:47,771557	2,386935E-1	24/10/2022  15:02:47,771557	-1,507538E-4
24/10/2022  15:02:47,771557	2,386935E-1	24/10/2022  15:02:47,771557	-1,809045E-4
24/10/2022  15:02:47,771558	2,386935E-1	24/10/2022  15:02:47,771558	-1,608040E-4
24/10/2022  15:02:47,771558	2,386935E-1	24/10/2022  15:02:47,771558	-1,206030E-4
24/10/2022  15:02:47,771558	2,386935E-1	24/10/2022  15:02:47,771558	-1,407035E-4
24/10/2022  15:02:47,771559	2,386935E-1	24/10/2022  15:02:47,771559	-2,110553E-4
24/10/2022  15:02:47,771559	2,386935E-1	24/10/2022  15:02:47,771559	-1,407035E-4
24/10/2022  15:02:47,771560	2,386935E-1	24/10/2022  15:02:47,771560	-1,306533E-4
24/10/2022  15:02:47,771560	2,386935E-1	24/10/2022  15:02:47,771560	-1,608040E-4
24/10/2022  15:02:47,771560	2,386935E-1	24/10/2022  15:02:47,771560	-1,407035E-4
24/10/2022  15:02:47,771561	2,386935E-1	24/10/2022  15:02:47,771561	-1,407035E-4
24/10/2022  15:02:47,771561	2,386935E-1	24/10/2022  15:02:47,771561	-1,909548E-4
24/10/2022  15:02:47,771562	2,386935E-1	24/10/2022  15:02:47,771562	-2,010050E-4
24/10/2022  15:02:47,771562	2,386935E-1	24/10/2022  15:02:47,771562	-2,311558E-4
24/10/2022  15:02:47,771562	2,386935E-1	24/10/2022  15:02:47,771562	-5,025126E-5
24/10/2022  15:02:47,771563	2,386935E-1	24/10/2022  15:02:47,771563	-1,909548E-4
24/10/2022  15:02:47,771563	2,386935E-1	24/10/2022  15:02:47,771563	-1,909548E-4
24/10/2022  15:02:47,771564	2,512563E-1	24/10/2022  15:02:47,771564	-1,306533E-4
24/10/2022  15:02:47,771564	2,386935E-1	24/10/2022  15:02:47,771564	-2,010050E-4
24/10/2022  15:02:47,771564	2,386935E-1	24/10/2022  15:02:47,771564	-1,206030E-4
24/10/2022  15:02:47,771565	2,386935E-1	24/10/2022  15:02:47,771565	-1,507538E-4
24/10/2022  15:02:47,771565	2,386935E-1	24/10/2022  15:02:47,771565	-1,708543E-4
24/10/2022  15:02:47,771566	2,386935E-1	24/10/2022  15:02:47,771566	-1,809045E-4
24/10/2022  15:02:47,771566	2,386935E-1	24/10/2022  15:02:47,771566	-1,306533E-4
24/10/2022  15:02:47,771566	2,386935E-1	24/10/2022  15:02:47,771566	-1,608040E-4
24/10/2022  15:02:47,771567	2,386935E-1	24/10/2022  15:02:47,771567	-1,005025E-4
24/10/2022  15:02:47,771567	2,386935E-1	24/10/2022  15:02:47,771567	-1,909548E-4
24/10/2022  15:02:47,771568	2,386935E-1	24/10/2022  15:02:47,771568	-1,105528E-4
24/10/2022  15:02:47,771568	2,386935E-1	24/10/2022  15:02:47,771568	-1,708543E-4
24/10/2022  15:02:47,771568	2,386935E-1	24/10/2022  15:02:47,771568	-2,110553E-4
24/10/2022  15:02:47,771569	2,386935E-1	24/10/2022  15:02:47,771569	-1,708543E-4
24/10/2022  15:02:47,771569	2,386935E-1	24/10/2022  15:02:47,771569	-1,909548E-4
24/10/2022  15:02:47,771570	2,386935E-1	24/10/2022  15:02:47,771570	-1,608040E-4
24/10/2022  15:02:47,771570	2,386935E-1	24/10/2022  15:02:47,771570	-1,306533E-4
24/10/2022  15:02:47,771570	2,386935E-1	24/10/2022  15:02:47,771570	-1,909548E-4
24/10/2022  15:02:47,771571	2,386935E-1	24/10/2022  15:02:47,771571	-1,708543E-4
24/10/2022  15:02:47,771571	2,386935E-1	24/10/2022  15:02:47,771571	-1,105528E-4
24/10/2022  15:02:47,771572	2,386935E-1	24/10/2022  15:02:47,771572	-2,311558E-4
24/10/2022  15:02:47,771572	2,386935E-1	24/10/2022  15:02:47,771572	-1,407035E-4
24/10/2022  15:02:47,771572	2,386935E-1	24/10/2022  15:02:47,771572	-1,306533E-4
24/10/2022  15:02:47,771573	2,386935E-1	24/10/2022  15:02:47,771573	-1,608040E-4
24/10/2022  15:02:47,771573	2,386935E-1	24/10/2022  15:02:47,771573	-1,306533E-4
24/10/2022  15:02:47,771574	2,386935E-1	24/10/2022  15:02:47,771574	-2,110553E-4
24/10/2022  15:02:47,771574	2,386935E-1	24/10/2022  15:02:47,771574	-1,608040E-4
24/10/2022  15:02:47,771574	2,386935E-1	24/10/2022  15:02:47,771574	-1,206030E-4
24/10/2022  15:02:47,771575	2,386935E-1	24/10/2022  15:02:47,771575	-1,809045E-4
24/10/2022  15:02:47,771575	2,512563E-1	24/10/2022  15:02:47,771575	-1,005025E-4
24/10/2022  15:02:47,771576	2,386935E-1	24/10/2022  15:02:47,771576	-2,211055E-4
24/10/2022  15:02:47,771576	2,386935E-1	24/10/2022  15:02:47,771576	-1,407035E-4
24/10/2022  15:02:47,771576	2,386935E-1	24/10/2022  15:02:47,771576	-1,909548E-4
24/10/2022  15:02:47,771577	2,386935E-1	24/10/2022  15:02:47,771577	-1,708543E-4
24/10/2022  15:02:47,771577	2,386935E-1	24/10/2022  15:02:47,771577	-1,306533E-4
24/10/2022  15:02:47,771578	2,386935E-1	24/10/2022  15:02:47,771578	-1,306533E-4
24/10/2022  15:02:47,771578	2,386935E-1	24/10/2022  15:02:47,771578	-1,708543E-4
24/10/2022  15:02:47,771578	2,386935E-1	24/10/2022  15:02:47,771578	-1,608040E-4
24/10/2022  15:02:47,771579	2,386935E-1	24/10/2022  15:02:47,771579	-2,211055E-4
24/10/2022  15:02:47,771579	2,386935E-1	24/10/2022  15:02:47,771579	-1,407035E-4
24/10/2022  15:02:47,771580	2,386935E-1	24/10/2022  15:02:47,771580	-2,110553E-4
24/10/2022  15:02:47,771580	2,386935E-1	24/10/2022  15:02:47,771580	-8,040201E-5
24/10/2022  15:02:47,771580	2,386935E-1	24/10/2022  15:02:47,771580	-1,306533E-4
24/10/2022  15:02:47,771581	2,386935E-1	24/10/2022  15:02:47,771581	-1,507538E-4
24/10/2022  15:02:47,771581	2,386935E-1	24/10/2022  15:02:47,771581	-2,211055E-4
24/10/2022  15:02:47,771582	2,386935E-1	24/10/2022  15:02:47,771582	-1,809045E-4
24/10/2022  15:02:47,771582	2,386935E-1	24/10/2022  15:02:47,771582	-1,608040E-4
24/10/2022  15:02:47,771582	2,386935E-1	24/10/2022  15:02:47,771582	-6,030151E-5
24/10/2022  15:02:47,771583	2,386935E-1	24/10/2022  15:02:47,771583	-2,010050E-4
24/10/2022  15:02:47,771583	2,386935E-1	24/10/2022  15:02:47,771583	-1,909548E-4
24/10/2022  15:02:47,771584	2,386935E-1	24/10/2022  15:02:47,771584	-1,306533E-4
24/10/2022  15:02:47,771584	2,386935E-1	24/10/2022  15:02:47,771584	-1,608040E-4
