waveform	[0]		[1]	
t0	25/10/2022  10:41:31,986519		25/10/2022  10:41:31,986519	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
25/10/2022  10:41:31,986519	8,291458E-1	25/10/2022  10:41:31,986519	-1,708543E-4
25/10/2022  10:41:31,986520	8,291458E-1	25/10/2022  10:41:31,986520	-2,010050E-4
25/10/2022  10:41:31,986520	8,291458E-1	25/10/2022  10:41:31,986520	-1,909548E-4
25/10/2022  10:41:31,986521	8,291458E-1	25/10/2022  10:41:31,986521	-1,306533E-4
25/10/2022  10:41:31,986521	8,291458E-1	25/10/2022  10:41:31,986521	-1,708543E-4
25/10/2022  10:41:31,986521	8,291458E-1	25/10/2022  10:41:31,986521	-2,010050E-4
25/10/2022  10:41:31,986522	8,291458E-1	25/10/2022  10:41:31,986522	-1,507538E-4
25/10/2022  10:41:31,986522	8,291458E-1	25/10/2022  10:41:31,986522	-1,909548E-4
25/10/2022  10:41:31,986523	8,291458E-1	25/10/2022  10:41:31,986523	-1,809045E-4
25/10/2022  10:41:31,986523	8,291458E-1	25/10/2022  10:41:31,986523	-1,809045E-4
25/10/2022  10:41:31,986523	8,291458E-1	25/10/2022  10:41:31,986523	-1,608040E-4
25/10/2022  10:41:31,986524	8,291458E-1	25/10/2022  10:41:31,986524	-1,909548E-4
25/10/2022  10:41:31,986524	8,291458E-1	25/10/2022  10:41:31,986524	-1,809045E-4
25/10/2022  10:41:31,986525	8,291458E-1	25/10/2022  10:41:31,986525	-1,306533E-4
25/10/2022  10:41:31,986525	8,291458E-1	25/10/2022  10:41:31,986525	-1,909548E-4
25/10/2022  10:41:31,986525	8,291458E-1	25/10/2022  10:41:31,986525	-2,211055E-4
25/10/2022  10:41:31,986526	8,291458E-1	25/10/2022  10:41:31,986526	-1,407035E-4
25/10/2022  10:41:31,986526	8,291458E-1	25/10/2022  10:41:31,986526	-1,608040E-4
25/10/2022  10:41:31,986527	8,291458E-1	25/10/2022  10:41:31,986527	-2,010050E-4
25/10/2022  10:41:31,986527	8,291458E-1	25/10/2022  10:41:31,986527	-1,407035E-4
25/10/2022  10:41:31,986527	8,291458E-1	25/10/2022  10:41:31,986527	-2,010050E-4
25/10/2022  10:41:31,986528	8,291458E-1	25/10/2022  10:41:31,986528	-1,708543E-4
25/10/2022  10:41:31,986528	8,291458E-1	25/10/2022  10:41:31,986528	-1,708543E-4
25/10/2022  10:41:31,986529	8,291458E-1	25/10/2022  10:41:31,986529	-1,507538E-4
25/10/2022  10:41:31,986529	8,291458E-1	25/10/2022  10:41:31,986529	-1,809045E-4
25/10/2022  10:41:31,986529	8,291458E-1	25/10/2022  10:41:31,986529	-1,909548E-4
25/10/2022  10:41:31,986530	8,291458E-1	25/10/2022  10:41:31,986530	-1,507538E-4
25/10/2022  10:41:31,986530	8,291458E-1	25/10/2022  10:41:31,986530	-1,708543E-4
25/10/2022  10:41:31,986531	8,291458E-1	25/10/2022  10:41:31,986531	-2,110553E-4
25/10/2022  10:41:31,986531	8,291458E-1	25/10/2022  10:41:31,986531	-1,206030E-4
25/10/2022  10:41:31,986531	8,291458E-1	25/10/2022  10:41:31,986531	-1,809045E-4
25/10/2022  10:41:31,986532	8,291458E-1	25/10/2022  10:41:31,986532	-1,909548E-4
25/10/2022  10:41:31,986532	8,291458E-1	25/10/2022  10:41:31,986532	-1,507538E-4
25/10/2022  10:41:31,986533	8,291458E-1	25/10/2022  10:41:31,986533	-2,110553E-4
25/10/2022  10:41:31,986533	8,291458E-1	25/10/2022  10:41:31,986533	-1,608040E-4
25/10/2022  10:41:31,986533	8,291458E-1	25/10/2022  10:41:31,986533	-1,708543E-4
25/10/2022  10:41:31,986534	8,291458E-1	25/10/2022  10:41:31,986534	-1,507538E-4
25/10/2022  10:41:31,986534	8,291458E-1	25/10/2022  10:41:31,986534	-1,809045E-4
25/10/2022  10:41:31,986535	8,291458E-1	25/10/2022  10:41:31,986535	-1,809045E-4
25/10/2022  10:41:31,986535	8,291458E-1	25/10/2022  10:41:31,986535	-1,608040E-4
25/10/2022  10:41:31,986535	8,291458E-1	25/10/2022  10:41:31,986535	-2,110553E-4
25/10/2022  10:41:31,986536	8,291458E-1	25/10/2022  10:41:31,986536	-1,809045E-4
25/10/2022  10:41:31,986536	8,291458E-1	25/10/2022  10:41:31,986536	-1,407035E-4
25/10/2022  10:41:31,986537	8,291458E-1	25/10/2022  10:41:31,986537	-1,708543E-4
25/10/2022  10:41:31,986537	8,291458E-1	25/10/2022  10:41:31,986537	-1,809045E-4
25/10/2022  10:41:31,986537	8,291458E-1	25/10/2022  10:41:31,986537	-1,809045E-4
25/10/2022  10:41:31,986538	8,291458E-1	25/10/2022  10:41:31,986538	-1,708543E-4
25/10/2022  10:41:31,986538	8,291458E-1	25/10/2022  10:41:31,986538	-1,809045E-4
25/10/2022  10:41:31,986539	8,291458E-1	25/10/2022  10:41:31,986539	-1,708543E-4
25/10/2022  10:41:31,986539	8,291458E-1	25/10/2022  10:41:31,986539	-1,507538E-4
25/10/2022  10:41:31,986539	8,291458E-1	25/10/2022  10:41:31,986539	-1,708543E-4
25/10/2022  10:41:31,986540	8,291458E-1	25/10/2022  10:41:31,986540	-1,909548E-4
25/10/2022  10:41:31,986540	8,291458E-1	25/10/2022  10:41:31,986540	-1,708543E-4
25/10/2022  10:41:31,986541	8,291458E-1	25/10/2022  10:41:31,986541	-1,608040E-4
25/10/2022  10:41:31,986541	8,291458E-1	25/10/2022  10:41:31,986541	-1,909548E-4
25/10/2022  10:41:31,986541	8,291458E-1	25/10/2022  10:41:31,986541	-1,708543E-4
25/10/2022  10:41:31,986542	8,291458E-1	25/10/2022  10:41:31,986542	-1,708543E-4
25/10/2022  10:41:31,986542	8,291458E-1	25/10/2022  10:41:31,986542	-1,809045E-4
25/10/2022  10:41:31,986543	8,291458E-1	25/10/2022  10:41:31,986543	-1,608040E-4
25/10/2022  10:41:31,986543	8,291458E-1	25/10/2022  10:41:31,986543	-1,809045E-4
25/10/2022  10:41:31,986543	8,291458E-1	25/10/2022  10:41:31,986543	-1,809045E-4
25/10/2022  10:41:31,986544	8,291458E-1	25/10/2022  10:41:31,986544	-1,909548E-4
25/10/2022  10:41:31,986544	8,291458E-1	25/10/2022  10:41:31,986544	-1,708543E-4
25/10/2022  10:41:31,986545	8,291458E-1	25/10/2022  10:41:31,986545	-1,909548E-4
25/10/2022  10:41:31,986545	8,291458E-1	25/10/2022  10:41:31,986545	-1,507538E-4
25/10/2022  10:41:31,986545	8,291458E-1	25/10/2022  10:41:31,986545	-1,708543E-4
25/10/2022  10:41:31,986546	8,291458E-1	25/10/2022  10:41:31,986546	-1,708543E-4
25/10/2022  10:41:31,986546	8,291458E-1	25/10/2022  10:41:31,986546	-1,809045E-4
25/10/2022  10:41:31,986547	8,291458E-1	25/10/2022  10:41:31,986547	-1,809045E-4
25/10/2022  10:41:31,986547	8,291458E-1	25/10/2022  10:41:31,986547	-1,909548E-4
25/10/2022  10:41:31,986547	8,291458E-1	25/10/2022  10:41:31,986547	-1,708543E-4
25/10/2022  10:41:31,986548	8,291458E-1	25/10/2022  10:41:31,986548	-1,608040E-4
25/10/2022  10:41:31,986548	8,291458E-1	25/10/2022  10:41:31,986548	-2,110553E-4
