waveform	[0]		[1]	
t0	25/10/2022  12:44:34,104550		25/10/2022  12:44:34,104550	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
25/10/2022  12:44:34,104550	3,894472E-1	25/10/2022  12:44:34,104550	-1,608040E-4
25/10/2022  12:44:34,104550	3,894472E-1	25/10/2022  12:44:34,104550	-1,708543E-4
25/10/2022  12:44:34,104551	3,768844E-1	25/10/2022  12:44:34,104551	-1,909548E-4
25/10/2022  12:44:34,104551	3,894472E-1	25/10/2022  12:44:34,104551	-1,708543E-4
25/10/2022  12:44:34,104551	3,894472E-1	25/10/2022  12:44:34,104551	-1,909548E-4
25/10/2022  12:44:34,104552	3,894472E-1	25/10/2022  12:44:34,104552	-1,909548E-4
25/10/2022  12:44:34,104552	3,894472E-1	25/10/2022  12:44:34,104552	-2,010050E-4
25/10/2022  12:44:34,104553	3,894472E-1	25/10/2022  12:44:34,104553	-1,909548E-4
25/10/2022  12:44:34,104553	3,894472E-1	25/10/2022  12:44:34,104553	-1,708543E-4
25/10/2022  12:44:34,104553	3,894472E-1	25/10/2022  12:44:34,104553	-1,909548E-4
25/10/2022  12:44:34,104554	3,894472E-1	25/10/2022  12:44:34,104554	-2,010050E-4
25/10/2022  12:44:34,104554	3,894472E-1	25/10/2022  12:44:34,104554	-2,110553E-4
25/10/2022  12:44:34,104555	3,768844E-1	25/10/2022  12:44:34,104555	-1,809045E-4
25/10/2022  12:44:34,104555	3,894472E-1	25/10/2022  12:44:34,104555	-1,608040E-4
25/10/2022  12:44:34,104555	3,894472E-1	25/10/2022  12:44:34,104555	-1,909548E-4
25/10/2022  12:44:34,104556	3,894472E-1	25/10/2022  12:44:34,104556	-2,311558E-4
25/10/2022  12:44:34,104556	3,894472E-1	25/10/2022  12:44:34,104556	-1,407035E-4
25/10/2022  12:44:34,104557	3,894472E-1	25/10/2022  12:44:34,104557	-1,909548E-4
