waveform	[0]		[1]	
t0	24/10/2022  10:48:38,434920		24/10/2022  10:48:38,434920	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
24/10/2022  10:48:38,434920	2,010050E-1	24/10/2022  10:48:38,434920	-3,919598E-4
24/10/2022  10:48:38,434921	2,010050E-1	24/10/2022  10:48:38,434921	-3,919598E-4
24/10/2022  10:48:38,434921	2,010050E-1	24/10/2022  10:48:38,434921	-4,120603E-4
24/10/2022  10:48:38,434921	2,010050E-1	24/10/2022  10:48:38,434921	-3,718593E-4
24/10/2022  10:48:38,434922	2,010050E-1	24/10/2022  10:48:38,434922	-4,120603E-4
24/10/2022  10:48:38,434922	2,010050E-1	24/10/2022  10:48:38,434922	-4,020100E-4
24/10/2022  10:48:38,434923	2,010050E-1	24/10/2022  10:48:38,434923	-4,120603E-4
24/10/2022  10:48:38,434923	2,010050E-1	24/10/2022  10:48:38,434923	-3,919598E-4
24/10/2022  10:48:38,434923	2,010050E-1	24/10/2022  10:48:38,434923	-3,919598E-4
24/10/2022  10:48:38,434924	2,010050E-1	24/10/2022  10:48:38,434924	-4,020100E-4
24/10/2022  10:48:38,434924	2,010050E-1	24/10/2022  10:48:38,434924	-3,919598E-4
24/10/2022  10:48:38,434925	2,010050E-1	24/10/2022  10:48:38,434925	-4,020100E-4
24/10/2022  10:48:38,434925	2,010050E-1	24/10/2022  10:48:38,434925	-4,221106E-4
24/10/2022  10:48:38,434925	2,010050E-1	24/10/2022  10:48:38,434925	-4,221106E-4
24/10/2022  10:48:38,434926	2,010050E-1	24/10/2022  10:48:38,434926	-3,819095E-4
24/10/2022  10:48:38,434926	2,010050E-1	24/10/2022  10:48:38,434926	-4,020100E-4
24/10/2022  10:48:38,434927	2,010050E-1	24/10/2022  10:48:38,434927	-4,020100E-4
24/10/2022  10:48:38,434927	2,010050E-1	24/10/2022  10:48:38,434927	-3,718593E-4
24/10/2022  10:48:38,434927	2,010050E-1	24/10/2022  10:48:38,434927	-4,120603E-4
24/10/2022  10:48:38,434928	2,010050E-1	24/10/2022  10:48:38,434928	-4,020100E-4
24/10/2022  10:48:38,434928	2,010050E-1	24/10/2022  10:48:38,434928	-4,221106E-4
