waveform	[0]		[1]	
t0	26/10/2022  09:58:41,038412		26/10/2022  09:58:41,038412	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
26/10/2022  09:58:41,038412	1,884422E-1	26/10/2022  09:58:41,038412	-2,211055E-4
26/10/2022  09:58:41,038412	1,884422E-1	26/10/2022  09:58:41,038412	-1,809045E-4
26/10/2022  09:58:41,038412	1,884422E-1	26/10/2022  09:58:41,038412	-1,909548E-4
26/10/2022  09:58:41,038413	1,884422E-1	26/10/2022  09:58:41,038413	-2,010050E-4
26/10/2022  09:58:41,038413	1,884422E-1	26/10/2022  09:58:41,038413	-2,512563E-4
26/10/2022  09:58:41,038414	1,884422E-1	26/10/2022  09:58:41,038414	-2,110553E-4
26/10/2022  09:58:41,038414	1,884422E-1	26/10/2022  09:58:41,038414	-1,708543E-4
26/10/2022  09:58:41,038414	1,884422E-1	26/10/2022  09:58:41,038414	-2,211055E-4
26/10/2022  09:58:41,038415	1,884422E-1	26/10/2022  09:58:41,038415	-1,809045E-4
26/10/2022  09:58:41,038415	1,884422E-1	26/10/2022  09:58:41,038415	-2,412060E-4
26/10/2022  09:58:41,038416	1,884422E-1	26/10/2022  09:58:41,038416	-1,507538E-4
26/10/2022  09:58:41,038416	1,884422E-1	26/10/2022  09:58:41,038416	-1,909548E-4
26/10/2022  09:58:41,038416	1,884422E-1	26/10/2022  09:58:41,038416	-1,909548E-4
26/10/2022  09:58:41,038417	1,884422E-1	26/10/2022  09:58:41,038417	-2,814070E-4
26/10/2022  09:58:41,038417	1,884422E-1	26/10/2022  09:58:41,038417	-1,608040E-4
26/10/2022  09:58:41,038418	1,884422E-1	26/10/2022  09:58:41,038418	-1,708543E-4
26/10/2022  09:58:41,038418	1,884422E-1	26/10/2022  09:58:41,038418	-2,311558E-4
26/10/2022  09:58:41,038418	1,884422E-1	26/10/2022  09:58:41,038418	-2,211055E-4
26/10/2022  09:58:41,038419	1,884422E-1	26/10/2022  09:58:41,038419	-2,211055E-4
26/10/2022  09:58:41,038419	1,884422E-1	26/10/2022  09:58:41,038419	-1,909548E-4
26/10/2022  09:58:41,038420	1,884422E-1	26/10/2022  09:58:41,038420	-1,608040E-4
26/10/2022  09:58:41,038420	1,884422E-1	26/10/2022  09:58:41,038420	-1,809045E-4
26/10/2022  09:58:41,038420	1,884422E-1	26/10/2022  09:58:41,038420	-2,814070E-4
26/10/2022  09:58:41,038421	1,884422E-1	26/10/2022  09:58:41,038421	-2,010050E-4
26/10/2022  09:58:41,038421	1,884422E-1	26/10/2022  09:58:41,038421	-1,909548E-4
26/10/2022  09:58:41,038422	1,884422E-1	26/10/2022  09:58:41,038422	-2,512563E-4
26/10/2022  09:58:41,038422	1,884422E-1	26/10/2022  09:58:41,038422	-2,010050E-4
26/10/2022  09:58:41,038422	1,884422E-1	26/10/2022  09:58:41,038422	-1,608040E-4
26/10/2022  09:58:41,038423	1,884422E-1	26/10/2022  09:58:41,038423	-2,010050E-4
26/10/2022  09:58:41,038423	1,884422E-1	26/10/2022  09:58:41,038423	-2,512563E-4
26/10/2022  09:58:41,038424	1,884422E-1	26/10/2022  09:58:41,038424	-2,010050E-4
26/10/2022  09:58:41,038424	1,884422E-1	26/10/2022  09:58:41,038424	-2,311558E-4
26/10/2022  09:58:41,038424	1,884422E-1	26/10/2022  09:58:41,038424	-2,010050E-4
26/10/2022  09:58:41,038425	1,884422E-1	26/10/2022  09:58:41,038425	-2,311558E-4
26/10/2022  09:58:41,038425	1,884422E-1	26/10/2022  09:58:41,038425	-2,110553E-4
26/10/2022  09:58:41,038426	1,884422E-1	26/10/2022  09:58:41,038426	-2,814070E-4
26/10/2022  09:58:41,038426	1,884422E-1	26/10/2022  09:58:41,038426	-1,809045E-4
26/10/2022  09:58:41,038426	1,884422E-1	26/10/2022  09:58:41,038426	-2,110553E-4
26/10/2022  09:58:41,038427	1,884422E-1	26/10/2022  09:58:41,038427	-2,010050E-4
26/10/2022  09:58:41,038427	1,884422E-1	26/10/2022  09:58:41,038427	-2,211055E-4
26/10/2022  09:58:41,038428	1,884422E-1	26/10/2022  09:58:41,038428	-1,608040E-4
26/10/2022  09:58:41,038428	1,884422E-1	26/10/2022  09:58:41,038428	-2,110553E-4
26/10/2022  09:58:41,038428	1,884422E-1	26/10/2022  09:58:41,038428	-2,512563E-4
26/10/2022  09:58:41,038429	1,884422E-1	26/10/2022  09:58:41,038429	-1,909548E-4
26/10/2022  09:58:41,038429	1,884422E-1	26/10/2022  09:58:41,038429	-2,512563E-4
26/10/2022  09:58:41,038430	1,884422E-1	26/10/2022  09:58:41,038430	-2,311558E-4
26/10/2022  09:58:41,038430	1,884422E-1	26/10/2022  09:58:41,038430	-2,512563E-4
26/10/2022  09:58:41,038430	1,884422E-1	26/10/2022  09:58:41,038430	-2,512563E-4
26/10/2022  09:58:41,038431	1,884422E-1	26/10/2022  09:58:41,038431	-2,512563E-4
26/10/2022  09:58:41,038431	1,884422E-1	26/10/2022  09:58:41,038431	-1,708543E-4
26/10/2022  09:58:41,038432	1,884422E-1	26/10/2022  09:58:41,038432	-1,507538E-4
26/10/2022  09:58:41,038432	1,884422E-1	26/10/2022  09:58:41,038432	-2,914573E-4
26/10/2022  09:58:41,038432	1,884422E-1	26/10/2022  09:58:41,038432	-1,708543E-4
26/10/2022  09:58:41,038433	1,884422E-1	26/10/2022  09:58:41,038433	-1,507538E-4
26/10/2022  09:58:41,038433	1,884422E-1	26/10/2022  09:58:41,038433	-2,110553E-4
26/10/2022  09:58:41,038434	1,884422E-1	26/10/2022  09:58:41,038434	-1,507538E-4
26/10/2022  09:58:41,038434	1,884422E-1	26/10/2022  09:58:41,038434	-2,010050E-4
26/10/2022  09:58:41,038434	1,884422E-1	26/10/2022  09:58:41,038434	-2,110553E-4
26/10/2022  09:58:41,038435	1,884422E-1	26/10/2022  09:58:41,038435	-2,412060E-4
26/10/2022  09:58:41,038435	1,884422E-1	26/10/2022  09:58:41,038435	-1,407035E-4
26/10/2022  09:58:41,038436	1,884422E-1	26/10/2022  09:58:41,038436	-1,809045E-4
26/10/2022  09:58:41,038436	1,884422E-1	26/10/2022  09:58:41,038436	-2,311558E-4
26/10/2022  09:58:41,038436	1,884422E-1	26/10/2022  09:58:41,038436	-2,010050E-4
26/10/2022  09:58:41,038437	1,884422E-1	26/10/2022  09:58:41,038437	-3,316583E-4
26/10/2022  09:58:41,038437	1,884422E-1	26/10/2022  09:58:41,038437	-2,412060E-4
26/10/2022  09:58:41,038438	1,884422E-1	26/10/2022  09:58:41,038438	-2,211055E-4
26/10/2022  09:58:41,038438	1,884422E-1	26/10/2022  09:58:41,038438	-2,010050E-4
26/10/2022  09:58:41,038438	1,884422E-1	26/10/2022  09:58:41,038438	-1,608040E-4
26/10/2022  09:58:41,038439	1,884422E-1	26/10/2022  09:58:41,038439	-2,010050E-4
26/10/2022  09:58:41,038439	1,884422E-1	26/10/2022  09:58:41,038439	-1,909548E-4
26/10/2022  09:58:41,038440	1,884422E-1	26/10/2022  09:58:41,038440	-1,909548E-4
26/10/2022  09:58:41,038440	1,884422E-1	26/10/2022  09:58:41,038440	-2,211055E-4
26/10/2022  09:58:41,038440	1,884422E-1	26/10/2022  09:58:41,038440	-1,407035E-4
