waveform	[0]		[1]	
t0	26/10/2022  11:02:02,353748		26/10/2022  11:02:02,353748	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
26/10/2022  11:02:02,353748	2,763819E-1	26/10/2022  11:02:02,353748	-1,306533E-4
26/10/2022  11:02:02,353749	2,763819E-1	26/10/2022  11:02:02,353749	-1,608040E-4
26/10/2022  11:02:02,353749	2,763819E-1	26/10/2022  11:02:02,353749	-2,110553E-4
26/10/2022  11:02:02,353749	2,763819E-1	26/10/2022  11:02:02,353749	-1,206030E-4
26/10/2022  11:02:02,353750	2,638191E-1	26/10/2022  11:02:02,353750	-1,407035E-4
26/10/2022  11:02:02,353750	2,763819E-1	26/10/2022  11:02:02,353750	-1,909548E-4
26/10/2022  11:02:02,353751	2,763819E-1	26/10/2022  11:02:02,353751	-1,809045E-4
26/10/2022  11:02:02,353751	2,638191E-1	26/10/2022  11:02:02,353751	-1,608040E-4
26/10/2022  11:02:02,353751	2,763819E-1	26/10/2022  11:02:02,353751	-1,507538E-4
26/10/2022  11:02:02,353752	2,763819E-1	26/10/2022  11:02:02,353752	-1,708543E-4
26/10/2022  11:02:02,353752	2,763819E-1	26/10/2022  11:02:02,353752	-1,608040E-4
26/10/2022  11:02:02,353753	2,763819E-1	26/10/2022  11:02:02,353753	-1,708543E-4
26/10/2022  11:02:02,353753	2,763819E-1	26/10/2022  11:02:02,353753	-1,407035E-4
26/10/2022  11:02:02,353753	2,763819E-1	26/10/2022  11:02:02,353753	-1,507538E-4
26/10/2022  11:02:02,353754	2,763819E-1	26/10/2022  11:02:02,353754	-2,010050E-4
26/10/2022  11:02:02,353754	2,763819E-1	26/10/2022  11:02:02,353754	-1,708543E-4
26/10/2022  11:02:02,353755	2,763819E-1	26/10/2022  11:02:02,353755	-1,407035E-4
26/10/2022  11:02:02,353755	2,763819E-1	26/10/2022  11:02:02,353755	-1,608040E-4
26/10/2022  11:02:02,353755	2,763819E-1	26/10/2022  11:02:02,353755	-1,507538E-4
26/10/2022  11:02:02,353756	2,763819E-1	26/10/2022  11:02:02,353756	-1,909548E-4
26/10/2022  11:02:02,353756	2,763819E-1	26/10/2022  11:02:02,353756	-1,608040E-4
26/10/2022  11:02:02,353757	2,763819E-1	26/10/2022  11:02:02,353757	-1,507538E-4
26/10/2022  11:02:02,353757	2,763819E-1	26/10/2022  11:02:02,353757	-1,507538E-4
26/10/2022  11:02:02,353757	2,763819E-1	26/10/2022  11:02:02,353757	-1,407035E-4
26/10/2022  11:02:02,353758	2,763819E-1	26/10/2022  11:02:02,353758	-2,010050E-4
26/10/2022  11:02:02,353758	2,763819E-1	26/10/2022  11:02:02,353758	-1,407035E-4
26/10/2022  11:02:02,353759	2,763819E-1	26/10/2022  11:02:02,353759	-1,809045E-4
26/10/2022  11:02:02,353759	2,763819E-1	26/10/2022  11:02:02,353759	-1,507538E-4
26/10/2022  11:02:02,353759	2,763819E-1	26/10/2022  11:02:02,353759	-1,608040E-4
26/10/2022  11:02:02,353760	2,763819E-1	26/10/2022  11:02:02,353760	-1,809045E-4
26/10/2022  11:02:02,353760	2,638191E-1	26/10/2022  11:02:02,353760	-1,507538E-4
