waveform	[0]		[1]	
t0	26/10/2022  08:50:18,036965		26/10/2022  08:50:18,036965	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
26/10/2022  08:50:18,036965	1,884422E-1	26/10/2022  08:50:18,036965	-1,809045E-4
26/10/2022  08:50:18,036965	1,884422E-1	26/10/2022  08:50:18,036965	-1,206030E-4
26/10/2022  08:50:18,036966	1,884422E-1	26/10/2022  08:50:18,036966	-1,306533E-4
26/10/2022  08:50:18,036966	1,884422E-1	26/10/2022  08:50:18,036966	-1,507538E-4
26/10/2022  08:50:18,036966	1,884422E-1	26/10/2022  08:50:18,036966	-1,608040E-4
26/10/2022  08:50:18,036967	1,884422E-1	26/10/2022  08:50:18,036967	-1,005025E-4
26/10/2022  08:50:18,036967	1,884422E-1	26/10/2022  08:50:18,036967	-1,708543E-4
26/10/2022  08:50:18,036968	1,884422E-1	26/10/2022  08:50:18,036968	-1,407035E-4
26/10/2022  08:50:18,036968	1,884422E-1	26/10/2022  08:50:18,036968	-1,105528E-4
26/10/2022  08:50:18,036968	1,884422E-1	26/10/2022  08:50:18,036968	-1,708543E-4
26/10/2022  08:50:18,036969	1,884422E-1	26/10/2022  08:50:18,036969	-1,105528E-4
26/10/2022  08:50:18,036969	1,884422E-1	26/10/2022  08:50:18,036969	-1,507538E-4
26/10/2022  08:50:18,036970	1,884422E-1	26/10/2022  08:50:18,036970	-1,608040E-4
26/10/2022  08:50:18,036970	1,884422E-1	26/10/2022  08:50:18,036970	-1,206030E-4
26/10/2022  08:50:18,036970	1,884422E-1	26/10/2022  08:50:18,036970	-1,306533E-4
26/10/2022  08:50:18,036971	1,884422E-1	26/10/2022  08:50:18,036971	-1,608040E-4
26/10/2022  08:50:18,036971	1,884422E-1	26/10/2022  08:50:18,036971	-1,206030E-4
26/10/2022  08:50:18,036972	1,884422E-1	26/10/2022  08:50:18,036972	-1,708543E-4
26/10/2022  08:50:18,036972	1,884422E-1	26/10/2022  08:50:18,036972	-1,306533E-4
26/10/2022  08:50:18,036972	1,884422E-1	26/10/2022  08:50:18,036972	-1,206030E-4
26/10/2022  08:50:18,036973	1,884422E-1	26/10/2022  08:50:18,036973	-1,407035E-4
26/10/2022  08:50:18,036973	1,884422E-1	26/10/2022  08:50:18,036973	-1,507538E-4
26/10/2022  08:50:18,036974	1,884422E-1	26/10/2022  08:50:18,036974	-1,206030E-4
26/10/2022  08:50:18,036974	1,884422E-1	26/10/2022  08:50:18,036974	-1,206030E-4
26/10/2022  08:50:18,036974	1,884422E-1	26/10/2022  08:50:18,036974	-1,608040E-4
26/10/2022  08:50:18,036975	1,884422E-1	26/10/2022  08:50:18,036975	-1,507538E-4
26/10/2022  08:50:18,036975	1,884422E-1	26/10/2022  08:50:18,036975	-1,407035E-4
26/10/2022  08:50:18,036976	1,884422E-1	26/10/2022  08:50:18,036976	-1,306533E-4
26/10/2022  08:50:18,036976	1,884422E-1	26/10/2022  08:50:18,036976	-1,507538E-4
26/10/2022  08:50:18,036976	1,884422E-1	26/10/2022  08:50:18,036976	-1,608040E-4
26/10/2022  08:50:18,036977	1,884422E-1	26/10/2022  08:50:18,036977	-1,105528E-4
26/10/2022  08:50:18,036977	1,884422E-1	26/10/2022  08:50:18,036977	-1,105528E-4
26/10/2022  08:50:18,036978	1,884422E-1	26/10/2022  08:50:18,036978	-1,507538E-4
26/10/2022  08:50:18,036978	1,884422E-1	26/10/2022  08:50:18,036978	-1,507538E-4
26/10/2022  08:50:18,036978	1,884422E-1	26/10/2022  08:50:18,036978	-1,105528E-4
26/10/2022  08:50:18,036979	1,884422E-1	26/10/2022  08:50:18,036979	-1,407035E-4
26/10/2022  08:50:18,036979	1,884422E-1	26/10/2022  08:50:18,036979	-1,306533E-4
26/10/2022  08:50:18,036980	1,884422E-1	26/10/2022  08:50:18,036980	-1,507538E-4
26/10/2022  08:50:18,036980	1,884422E-1	26/10/2022  08:50:18,036980	-1,608040E-4
26/10/2022  08:50:18,036980	1,884422E-1	26/10/2022  08:50:18,036980	-1,206030E-4
26/10/2022  08:50:18,036981	1,884422E-1	26/10/2022  08:50:18,036981	-1,407035E-4
26/10/2022  08:50:18,036981	1,884422E-1	26/10/2022  08:50:18,036981	-1,206030E-4
26/10/2022  08:50:18,036982	1,884422E-1	26/10/2022  08:50:18,036982	-1,608040E-4
26/10/2022  08:50:18,036982	1,884422E-1	26/10/2022  08:50:18,036982	-1,306533E-4
26/10/2022  08:50:18,036982	1,884422E-1	26/10/2022  08:50:18,036982	-1,407035E-4
26/10/2022  08:50:18,036983	1,884422E-1	26/10/2022  08:50:18,036983	-1,507538E-4
26/10/2022  08:50:18,036983	1,884422E-1	26/10/2022  08:50:18,036983	-1,306533E-4
26/10/2022  08:50:18,036984	1,884422E-1	26/10/2022  08:50:18,036984	-1,507538E-4
26/10/2022  08:50:18,036984	1,884422E-1	26/10/2022  08:50:18,036984	-1,206030E-4
26/10/2022  08:50:18,036984	1,884422E-1	26/10/2022  08:50:18,036984	-1,206030E-4
26/10/2022  08:50:18,036985	1,884422E-1	26/10/2022  08:50:18,036985	-1,708543E-4
26/10/2022  08:50:18,036985	1,884422E-1	26/10/2022  08:50:18,036985	-1,507538E-4
