waveform	[0]		[1]	
t0	24/10/2022  11:31:47,985112		24/10/2022  11:31:47,985112	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
24/10/2022  11:31:47,985112	3,140704E-1	24/10/2022  11:31:47,985112	-2,311558E-4
24/10/2022  11:31:47,985113	3,140704E-1	24/10/2022  11:31:47,985113	-1,809045E-4
24/10/2022  11:31:47,985113	3,140704E-1	24/10/2022  11:31:47,985113	-1,306533E-4
24/10/2022  11:31:47,985113	3,140704E-1	24/10/2022  11:31:47,985113	-2,311558E-4
24/10/2022  11:31:47,985114	3,140704E-1	24/10/2022  11:31:47,985114	-2,412060E-4
24/10/2022  11:31:47,985114	3,140704E-1	24/10/2022  11:31:47,985114	-1,407035E-4
24/10/2022  11:31:47,985115	3,140704E-1	24/10/2022  11:31:47,985115	-2,010050E-4
24/10/2022  11:31:47,985115	3,140704E-1	24/10/2022  11:31:47,985115	-1,809045E-4
24/10/2022  11:31:47,985115	3,140704E-1	24/10/2022  11:31:47,985115	-2,110553E-4
24/10/2022  11:31:47,985116	3,140704E-1	24/10/2022  11:31:47,985116	-1,909548E-4
24/10/2022  11:31:47,985116	3,140704E-1	24/10/2022  11:31:47,985116	-1,608040E-4
24/10/2022  11:31:47,985117	3,140704E-1	24/10/2022  11:31:47,985117	-2,412060E-4
24/10/2022  11:31:47,985117	3,140704E-1	24/10/2022  11:31:47,985117	-2,110553E-4
24/10/2022  11:31:47,985117	3,140704E-1	24/10/2022  11:31:47,985117	-1,708543E-4
24/10/2022  11:31:47,985118	3,140704E-1	24/10/2022  11:31:47,985118	-2,010050E-4
24/10/2022  11:31:47,985118	3,140704E-1	24/10/2022  11:31:47,985118	-2,110553E-4
24/10/2022  11:31:47,985119	3,140704E-1	24/10/2022  11:31:47,985119	-1,809045E-4
24/10/2022  11:31:47,985119	3,140704E-1	24/10/2022  11:31:47,985119	-2,211055E-4
24/10/2022  11:31:47,985119	3,140704E-1	24/10/2022  11:31:47,985119	-1,608040E-4
24/10/2022  11:31:47,985120	3,140704E-1	24/10/2022  11:31:47,985120	-1,809045E-4
24/10/2022  11:31:47,985120	3,140704E-1	24/10/2022  11:31:47,985120	-2,211055E-4
24/10/2022  11:31:47,985121	3,140704E-1	24/10/2022  11:31:47,985121	-2,311558E-4
24/10/2022  11:31:47,985121	3,140704E-1	24/10/2022  11:31:47,985121	-1,809045E-4
24/10/2022  11:31:47,985121	3,140704E-1	24/10/2022  11:31:47,985121	-2,110553E-4
24/10/2022  11:31:47,985122	3,140704E-1	24/10/2022  11:31:47,985122	-1,407035E-4
24/10/2022  11:31:47,985122	3,140704E-1	24/10/2022  11:31:47,985122	-1,909548E-4
24/10/2022  11:31:47,985123	3,140704E-1	24/10/2022  11:31:47,985123	-2,512563E-4
24/10/2022  11:31:47,985123	3,140704E-1	24/10/2022  11:31:47,985123	-1,708543E-4
24/10/2022  11:31:47,985123	3,140704E-1	24/10/2022  11:31:47,985123	-2,311558E-4
24/10/2022  11:31:47,985124	3,140704E-1	24/10/2022  11:31:47,985124	-1,708543E-4
24/10/2022  11:31:47,985124	3,140704E-1	24/10/2022  11:31:47,985124	-1,608040E-4
24/10/2022  11:31:47,985125	3,140704E-1	24/10/2022  11:31:47,985125	-1,608040E-4
24/10/2022  11:31:47,985125	3,140704E-1	24/10/2022  11:31:47,985125	-2,311558E-4
24/10/2022  11:31:47,985125	3,140704E-1	24/10/2022  11:31:47,985125	-2,211055E-4
24/10/2022  11:31:47,985126	3,140704E-1	24/10/2022  11:31:47,985126	-1,809045E-4
24/10/2022  11:31:47,985126	3,140704E-1	24/10/2022  11:31:47,985126	-2,211055E-4
24/10/2022  11:31:47,985127	3,140704E-1	24/10/2022  11:31:47,985127	-1,708543E-4
24/10/2022  11:31:47,985127	3,140704E-1	24/10/2022  11:31:47,985127	-1,708543E-4
24/10/2022  11:31:47,985127	3,140704E-1	24/10/2022  11:31:47,985127	-1,708543E-4
24/10/2022  11:31:47,985128	3,140704E-1	24/10/2022  11:31:47,985128	-2,311558E-4
24/10/2022  11:31:47,985128	3,140704E-1	24/10/2022  11:31:47,985128	-1,608040E-4
24/10/2022  11:31:47,985129	3,140704E-1	24/10/2022  11:31:47,985129	-2,110553E-4
24/10/2022  11:31:47,985129	3,140704E-1	24/10/2022  11:31:47,985129	-2,512563E-4
24/10/2022  11:31:47,985129	3,140704E-1	24/10/2022  11:31:47,985129	-9,045226E-5
24/10/2022  11:31:47,985130	3,140704E-1	24/10/2022  11:31:47,985130	-2,110553E-4
24/10/2022  11:31:47,985130	3,140704E-1	24/10/2022  11:31:47,985130	-1,708543E-4
